,Broader,N,PUBMEDID,AUTHOR,parentterm,STAGE,DATE,ACCESSION,DiseaseOrTrait
11588,European,80542.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
11589,European,80551.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006189,Systolic blood pressure x smoking status (ever vs never) interaction (1df test)
13553,Hispanic or Latin American,17936.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006194,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test)
11591,European,80551.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006191,Diastolic blood pressure x smoking status (ever vs never) interaction (1df test)
11592,European,80551.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006192,Systolic blood pressure x smoking status (ever vs never) interaction (2df test)
11593,European,80552.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
11594,European,80552.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
1547,African American or Afro-Caribbean,25814.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006191,Diastolic blood pressure x smoking status (ever vs never) interaction (1df test)
1548,African American or Afro-Caribbean,25814.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006192,Systolic blood pressure x smoking status (ever vs never) interaction (2df test)
1549,African American or Afro-Caribbean,25887.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006186,Systolic blood pressure x smoking status (current vs non-current) interaction (1df test)
4242,Asian,13438.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
177,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006186,Systolic blood pressure x smoking status (current vs non-current) interaction (1df test)
4243,Asian,13438.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
10910,European,32325.0,29449654.0,Gharahkhani P,"Other measurement, Neurological disorder",initial,2018-02-15,GCST005410,Open-angle glaucoma and optic disc area
1551,African American or Afro-Caribbean,25887.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006194,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test)
10909,European,32310.0,29449654.0,Gharahkhani P,"Other measurement, Neurological disorder",initial,2018-02-15,GCST005406,Open-angle glaucoma and optic cup area
1552,African American or Afro-Caribbean,25887.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
1553,African American or Afro-Caribbean,25889.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
13560,Hispanic or Latin American,17947.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
1554,African American or Afro-Caribbean,25889.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
13559,Hispanic or Latin American,17947.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
13558,Hispanic or Latin American,17943.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006192,Systolic blood pressure x smoking status (ever vs never) interaction (2df test)
13557,Hispanic or Latin American,17943.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006191,Diastolic blood pressure x smoking status (ever vs never) interaction (1df test)
13556,Hispanic or Latin American,17943.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006190,Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)
13555,Hispanic or Latin American,17943.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006189,Systolic blood pressure x smoking status (ever vs never) interaction (1df test)
13551,Hispanic or Latin American,17936.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006186,Systolic blood pressure x smoking status (current vs non-current) interaction (1df test)
13554,Hispanic or Latin American,17936.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
1550,African American or Afro-Caribbean,25887.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006193,Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)
178,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
13552,Hispanic or Latin American,17936.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006193,Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)
179,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
4189,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006189,Systolic blood pressure x smoking status (ever vs never) interaction (1df test)
4190,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006190,Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)
4191,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006191,Diastolic blood pressure x smoking status (ever vs never) interaction (1df test)
4188,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006186,Systolic blood pressure x smoking status (current vs non-current) interaction (1df test)
4192,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006192,Systolic blood pressure x smoking status (ever vs never) interaction (2df test)
4193,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006193,Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)
4194,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006194,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test)
4195,Asian,12475.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
1545,African American or Afro-Caribbean,25814.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006189,Systolic blood pressure x smoking status (ever vs never) interaction (1df test)
4196,Asian,12481.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006187,Diastolic blood pressure (cigarette smoking interaction)
4197,Asian,12481.0,29455858.0,Sung YJ,Other measurement,replication,2018-02-15,GCST006188,Systolic blood pressure (cigarette smoking interaction)
13422,Hispanic or Latin American,8805.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006194,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test)
181,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006194,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test)
13423,Hispanic or Latin American,8805.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
182,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006195,Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)
180,African,1229.0,29455858.0,Sung YJ,Other measurement,initial,2018-02-15,GCST006193,Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)
2383,Asian,779.0,29453196.0,Sato Y,Other measurement,replication,2018-02-16,GCST005798,Sperm motility
2406,Asian,811.0,29453196.0,Sato Y,Other measurement,initial,2018-02-16,GCST005798,Sperm motility
3259,Asian,2818.0,29453348.0,Chen CJ,"Cardiovascular measurement, Metabolic disorder",initial,2018-02-16,GCST005802,Hyperuricemia
3260,Asian,2818.0,29453348.0,Chen CJ,Metabolic disorder,initial,2018-02-16,GCST005799,Gout
2699,Asian,1494.0,29453348.0,Chen CJ,Metabolic disorder,initial,2018-02-16,GCST005801,Gout vs. Hyperuricemia
4137,Asian,11046.0,29471430.0,Tanikawa C,Cancer,replication,2018-02-17,GCST005591,Colorectal cancer
4459,Asian,33870.0,29471430.0,Tanikawa C,Cancer,initial,2018-02-17,GCST005591,Colorectal cancer
6837,European,1719.0,29459680.0,Claes P,Other measurement,replication,2018-02-19,GCST007989,Facial morphology traits (63 three-dimensional facial segments)
7330,European,2329.0,29459680.0,Claes P,Other measurement,initial,2018-02-19,GCST007989,Facial morphology traits (63 three-dimensional facial segments)
8452,European,4687.0,29496196.0,McCoy TH Jr.,Other measurement,initial,2018-02-20,GCST005757,Dimensional psychopathology (Positive)
8453,European,4687.0,29496196.0,McCoy TH Jr.,Other measurement,initial,2018-02-20,GCST005758,Dimensional psychopathology (Arousal)
8454,European,4687.0,29496196.0,McCoy TH Jr.,Other measurement,initial,2018-02-20,GCST005759,Dimensional psychopathology (Social)
8068,European,3598.0,29458411.0,Chung J,Other measurement,initial,2018-02-20,GCST005516,Neuritic plaques or neurofibrillary tangles (pleiotropy)
8451,European,4687.0,29496196.0,McCoy TH Jr.,Other measurement,initial,2018-02-20,GCST005756,Dimensional psychopathology (Negative)
8067,European,3598.0,29458411.0,Chung J,"Metabolic disorder, Other measurement",initial,2018-02-20,GCST005517,Neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy)
8066,European,3598.0,29458411.0,Chung J,"Metabolic disorder, Other measurement",initial,2018-02-20,GCST005515,Neuritic plaques or cerebral amyloid angiopathy (pleiotropy)
8455,European,4687.0,29496196.0,McCoy TH Jr.,Other measurement,initial,2018-02-20,GCST005760,Dimensional psychopathology (Cognitive)
8065,European,3598.0,29458411.0,Chung J,"Metabolic disorder, Other measurement",initial,2018-02-20,GCST005514,Neuritic plaques or neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy)
2524,Asian,1045.0,29460428.0,Gelernter J,Other measurement,initial,2018-02-20,GCST005440,Alcohol dependence symptom count
2523,Asian,1045.0,29460428.0,Gelernter J,"Biological process, Other measurement",initial,2018-02-20,GCST005441,Alcohol consumption (max-drinks)
2522,Asian,1045.0,29460428.0,Gelernter J,Biological process,initial,2018-02-20,GCST005439,Response to alcohol consumption (flushing response)
8409,European,4577.0,29472613.0,Warrier V,Other measurement,initial,2018-02-22,GCST005797,Theory of mind score in adolescence (Emotional Triangles Task)
2256,Asian,630.0,29472232.0,Li Y,Cardiovascular disease,initial,2018-02-22,GCST005582,Coronary artery disease
4370,Asian,21198.0,29472232.0,Li Y,Cardiovascular disease,replication,2018-02-22,GCST005582,Coronary artery disease
5241,European,426.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005519,Heart rate response to beta blockers
548,African American or Afro-Caribbean,168.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",replication,2018-02-24,GCST005519,Heart rate response to beta blockers
4902,European,200.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",replication,2018-02-24,GCST005519,Heart rate response to beta blockers
613,African American or Afro-Caribbean,273.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005519,Heart rate response to beta blockers
514,African American or Afro-Caribbean,127.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005520,Heart rate response to beta blockers (atenolol add-on therapy)
4949,European,228.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005521,Heart rate response to beta blockers (atenolol monotherapy)
533,African American or Afro-Caribbean,146.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005521,Heart rate response to beta blockers (atenolol monotherapy)
4895,European,198.0,29478026.0,Shahin MH,"Cardiovascular measurement, Response to drug",initial,2018-02-24,GCST005520,Heart rate response to beta blockers (atenolol add-on therapy)
11998,European,144368.0,29483656.0,Pardinas AF,Neurological disorder,replication,2018-02-26,GCST006803,Schizophrenia
3319,Asian,3072.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005652,Cleft lip with or without cleft palate (maternal periconceptional vitamin use interaction)
3312,Asian,3027.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005653,Cleft lip with or without cleft palate (maternal periconceptional alcohol intake interaction)
13801,Other/Mixed,177.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005652,Cleft lip with or without cleft palate (maternal periconceptional vitamin use interaction)
13802,Other/Mixed,177.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005653,Cleft lip with or without cleft palate (maternal periconceptional alcohol intake interaction)
11769,European,105318.0,29483656.0,Pardinas AF,Neurological disorder,initial,2018-02-26,GCST006803,Schizophrenia
6926,European,1823.0,29535710.0,Wahl A,Other measurement,initial,2018-02-26,GCST005656,IgG glycosylation patterns
13803,Other/Mixed,177.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005654,Cleft lip with or without cleft palate (maternal periconceptional cigarette smoking interaction)
963,African American or Afro-Caribbean,1800.0,29495422.0,Xu H,Cardiovascular disease,initial,2018-02-26,GCST005588,Idiopathic dilated cardiomyopathy
3313,Asian,3027.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005654,Cleft lip with or without cleft palate (maternal periconceptional cigarette smoking interaction)
7421,European,2475.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005653,Cleft lip with or without cleft palate (maternal periconceptional alcohol intake interaction)
7422,European,2475.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005654,Cleft lip with or without cleft palate (maternal periconceptional cigarette smoking interaction)
6936,European,1836.0,29535710.0,Wahl A,Other measurement,replication,2018-02-26,GCST005656,IgG glycosylation patterns
7420,European,2475.0,29535761.0,Haaland OA,"Other measurement, Other trait",initial,2018-02-26,GCST005652,Cleft lip with or without cleft palate (maternal periconceptional vitamin use interaction)
