EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT
http://www.ebi.ac.uk/efo/efo_0009321,GCST006282,29739359,2
http://www.ebi.ac.uk/efo/efo_0001360,GCST006282,29739359,2
http://www.ebi.ac.uk/efo/efo_0009322,GCST006283,29739359,2
http://www.ebi.ac.uk/efo/efo_0001360,GCST006283,29739359,2
http://www.ebi.ac.uk/efo/efo_0007700,GCST003065,26242244,21
http://www.ebi.ac.uk/efo/efo_0007700,GCST003066,26242244,8
http://www.ebi.ac.uk/efo/efo_0007700,GCST003067,26242244,2
http://www.ebi.ac.uk/efo/efo_0007700,GCST003068,26242244,19
http://www.ebi.ac.uk/efo/efo_0007700,GCST003064,26242244,15
http://www.ebi.ac.uk/efo/efo_0004529,GCST002042,23726366,5
http://www.ebi.ac.uk/efo/efo_0004530,GCST002044,23726366,7
http://www.ebi.ac.uk/efo/efo_0004612,GCST002043,23726366,9
http://www.ebi.ac.uk/efo/efo_0005325,GCST004029,28030426,45
http://www.ebi.ac.uk/efo/efo_0008446,GCST005052,29066854,0
http://www.ebi.ac.uk/efo/efo_0004833,GCST005056,29066854,1
http://www.ebi.ac.uk/efo/efo_0004587,GCST005055,29066854,0
http://www.ebi.ac.uk/efo/efo_0004309,GCST005054,29066854,5
http://www.ebi.ac.uk/efo/efo_0008447,GCST005053,29066854,0
http://www.ebi.ac.uk/efo/efo_0003829,GCST000432,19581569,6
http://www.ebi.ac.uk/efo/efo_0007851,GCST003718,27665939,0
http://www.ebi.ac.uk/efo/efo_0004197,GCST003718,27665939,0
http://www.ebi.ac.uk/efo/efo_0004340,GCST006368,30108127,289
http://www.ebi.ac.uk/efo/efo_0002892,GCST008371,30104761,1
http://www.ebi.ac.uk/efo/efo_0000378,GCST008370,30104761,40
http://www.ebi.ac.uk/efo/efo_0000516,GCST008373,30104761,11
http://www.ebi.ac.uk/efo/efo_0005842,GCST008372,30104761,3
http://www.ebi.ac.uk/efo/efo_1001512,GCST006465,30093612,32
http://www.ebi.ac.uk/efo/efo_1001512,GCST006466,30093612,7
http://www.ebi.ac.uk/efo/efo_1001512,GCST006464,30093612,28
http://www.ebi.ac.uk/efo/efo_0007699,GCST006458,30120336,1
http://www.ebi.ac.uk/efo/efo_0007699,GCST006459,30120336,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST006459,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006457,30120336,1
http://www.ebi.ac.uk/efo/efo_0007699,GCST006456,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006455,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006454,30120336,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST006454,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006453,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006452,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006451,30120336,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST006451,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006450,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006449,30120336,0
http://www.ebi.ac.uk/efo/efo_0007699,GCST006448,30120336,3
http://www.ebi.ac.uk/efo/efo_0000692,GCST006448,30120336,3
http://www.ebi.ac.uk/efo/efo_0004612,GCST006438,30108155,2
http://www.ebi.ac.uk/efo/efo_0004611,GCST006437,30108155,0
http://www.ebi.ac.uk/efo/efo_0004574,GCST006439,30108155,0
http://www.ebi.ac.uk/efo/efo_0004530,GCST006436,30108155,15
http://www.ebi.ac.uk/efo/efo_0004354,GCST006397,30120083,13
http://www.ebi.ac.uk/efo/efo_0004354,GCST006396,30120083,10
http://www.ebi.ac.uk/efo/efo_0008237,GCST006440,30120420,5
http://www.ebi.ac.uk/efo/efo_0008230,GCST006441,30120420,7
http://www.ebi.ac.uk/efo/efo_0009382,GCST006492,30120429,14
http://www.ebi.ac.uk/efo/efo_0004346,GCST006389,30108209,0
http://www.ebi.ac.uk/efo/efo_0006335,GCST006624,30224653,130
http://www.ebi.ac.uk/efo/efo_0006336,GCST006630,30224653,91
http://www.ebi.ac.uk/efo/efo_0005763,GCST006629,30224653,104
http://www.ebi.ac.uk/efo/efo_0006335,GCST006628,30224653,60
http://www.ebi.ac.uk/efo/efo_0006336,GCST006627,30224653,103
http://www.ebi.ac.uk/efo/efo_0005763,GCST006626,30224653,47
http://www.ebi.ac.uk/efo/efo_0000685,GCST007040,30251476,3
http://www.ebi.ac.uk/efo/efo_0007117,GCST007040,30251476,3
http://www.ebi.ac.uk/efo/efo_0000685,GCST007041,30251476,1
http://www.ebi.ac.uk/efo/efo_0000319,GCST007041,30251476,1
http://www.ebi.ac.uk/efo/efo_0000685,GCST007088,30251476,3
http://www.ebi.ac.uk/efo/efo_0001425,GCST007088,30251476,3
http://www.ebi.ac.uk/efo/efo_0000685,GCST007425,30251476,4
http://www.ebi.ac.uk/efo/efo_0009783,GCST007425,30251476,4
http://www.ebi.ac.uk/efo/efo_0004324,GCST007490,30166351,29
http://www.ebi.ac.uk/efo/efo_0004324,GCST007485,30166351,15
http://purl.obolibrary.org/obo/hp_0003119,GCST007480,30166351,1
http://www.ebi.ac.uk/efo/efo_0003949,GCST007489,30166351,13
http://www.ebi.ac.uk/efo/efo_0003784,GCST007488,30166351,43
http://www.ebi.ac.uk/efo/efo_0007821,GCST007486,30166351,33
http://www.ebi.ac.uk/efo/efo_0009902,GCST007482,30166351,1
http://www.ebi.ac.uk/efo/efo_0004326,GCST007481,30166351,1
http://www.ebi.ac.uk/efo/efo_0004318,GCST006427,30219690,54
http://www.ebi.ac.uk/efo/efo_0003761,GCST006427,30219690,54
http://www.ebi.ac.uk/efo/efo_0004285,GCST006463,30220432,23
http://www.ebi.ac.uk/efo/efo_0004285,GCST006586,30220432,46
http://www.ebi.ac.uk/efo/efo_0000731,GCST007548,30226466,0
http://purl.obolibrary.org/obo/go_0050913,GCST006703,30223776,11
http://purl.obolibrary.org/obo/go_0050913,GCST006704,30223776,6
http://www.ebi.ac.uk/efo/efo_0004530,GCST007658,30255771,7
http://www.ebi.ac.uk/efo/efo_0005939,GCST007658,30255771,7
http://www.ebi.ac.uk/efo/efo_0004530,GCST007660,30255771,3
http://purl.obolibrary.org/obo/go_1901557,GCST007660,30255771,3
http://www.ebi.ac.uk/efo/efo_0005939,GCST007660,30255771,3
http://www.ebi.ac.uk/efo/efo_0007681,GCST007659,30255771,0
http://purl.obolibrary.org/obo/go_1901557,GCST007659,30255771,0
http://www.ebi.ac.uk/efo/efo_0005939,GCST007659,30255771,0
http://www.ebi.ac.uk/efo/efo_0004530,GCST007661,30255771,1
http://www.ebi.ac.uk/efo/efo_0004530,GCST007662,30255771,0
http://purl.obolibrary.org/obo/go_1901557,GCST007662,30255771,0
http://www.ebi.ac.uk/efo/efo_0007681,GCST007663,30255771,0
http://purl.obolibrary.org/obo/go_1901557,GCST007663,30255771,0
http://www.ebi.ac.uk/efo/efo_0007144,GCST007109,30228239,1
http://www.ebi.ac.uk/efo/efo_0006336,GCST006169,29912962,41
http://www.ebi.ac.uk/efo/efo_0007878,GCST006169,29912962,41
http://www.ebi.ac.uk/efo/efo_0006335,GCST006434,29912962,114
http://www.ebi.ac.uk/efo/efo_0004329,GCST006434,29912962,114
http://www.ebi.ac.uk/efo/efo_0006335,GCST006170,29912962,43
http://www.ebi.ac.uk/efo/efo_0007878,GCST006170,29912962,43
http://www.ebi.ac.uk/efo/efo_0005763,GCST006168,29912962,59
http://www.ebi.ac.uk/efo/efo_0004329,GCST006168,29912962,59
http://www.ebi.ac.uk/efo/efo_0006340,GCST006167,29912962,85
http://www.ebi.ac.uk/efo/efo_0004329,GCST006167,29912962,85
http://www.ebi.ac.uk/efo/efo_0006340,GCST006172,29912962,41
http://www.ebi.ac.uk/efo/efo_0007878,GCST006172,29912962,41
http://www.ebi.ac.uk/efo/efo_0006336,GCST006166,29912962,114
http://www.ebi.ac.uk/efo/efo_0004329,GCST006166,29912962,114
http://www.ebi.ac.uk/efo/efo_0005763,GCST006171,29912962,17
http://www.ebi.ac.uk/efo/efo_0007878,GCST006171,29912962,17
http://www.ebi.ac.uk/efo/efo_0005035,GCST006871,30279459,8
http://www.ebi.ac.uk/efo/efo_0009400,GCST006872,30279459,1
http://www.ebi.ac.uk/efo/efo_0009399,GCST006873,30279459,1
http://www.ebi.ac.uk/efo/efo_0009394,GCST006874,30279459,2
http://www.ebi.ac.uk/efo/efo_0009395,GCST006875,30279459,0
http://www.ebi.ac.uk/efo/efo_0009396,GCST006876,30279459,0
http://www.ebi.ac.uk/efo/efo_0009403,GCST006877,30279459,1
http://www.ebi.ac.uk/efo/efo_0009397,GCST006878,30279459,1
http://www.ebi.ac.uk/efo/efo_0009404,GCST006880,30279459,0
http://www.ebi.ac.uk/efo/efo_0009398,GCST006881,30279459,7
http://www.ebi.ac.uk/efo/efo_0009402,GCST006882,30279459,0
http://www.ebi.ac.uk/efo/efo_0009401,GCST006883,30279459,0
http://www.ebi.ac.uk/efo/efo_0009405,GCST006884,30279459,0
http://www.ebi.ac.uk/efo/efo_0009400,GCST006885,30279459,1
http://www.ebi.ac.uk/efo/efo_0009399,GCST006886,30279459,4
http://www.ebi.ac.uk/efo/efo_0009394,GCST006887,30279459,3
http://www.ebi.ac.uk/efo/efo_0009395,GCST006888,30279459,3
http://www.ebi.ac.uk/efo/efo_0009396,GCST006889,30279459,5
http://www.ebi.ac.uk/efo/efo_0009403,GCST006890,30279459,5
http://www.ebi.ac.uk/efo/efo_0009397,GCST006891,30279459,5
http://www.ebi.ac.uk/efo/efo_0009404,GCST006892,30279459,1
http://www.ebi.ac.uk/efo/efo_0009398,GCST006870,30279459,7
http://www.ebi.ac.uk/efo/efo_0009402,GCST006893,30279459,0
http://www.ebi.ac.uk/efo/efo_0009401,GCST006894,30279459,1
http://www.ebi.ac.uk/efo/efo_0009405,GCST006895,30279459,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006859,30188897,0
http://www.ebi.ac.uk/efo/efo_0004509,GCST006720,30188897,1
http://www.ebi.ac.uk/efo/efo_0009437,GCST006721,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006722,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006723,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006724,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006725,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006726,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006727,30188897,1
http://www.ebi.ac.uk/efo/efo_0009437,GCST006730,30188897,1
http://www.ebi.ac.uk/efo/efo_0009437,GCST006728,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006729,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006731,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006733,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006734,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006735,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006736,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006737,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006738,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006739,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006740,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006741,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006742,30188897,1
http://www.ebi.ac.uk/efo/efo_0006923,GCST006743,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006744,30188897,0
http://www.ebi.ac.uk/efo/efo_0005682,GCST006745,30188897,0
http://www.ebi.ac.uk/efo/efo_0004351,GCST006746,30188897,0
http://www.ebi.ac.uk/efo/efo_0004509,GCST006747,30188897,1
http://www.ebi.ac.uk/efo/efo_0004509,GCST006748,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006749,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006750,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006751,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006752,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006753,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006754,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006755,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006756,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006757,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006758,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006759,30188897,0
http://www.ebi.ac.uk/efo/efo_0009437,GCST006760,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006761,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006762,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006763,30188897,0
http://www.ebi.ac.uk/efo/efo_0009436,GCST006764,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006765,30188897,1
http://www.ebi.ac.uk/efo/efo_0006923,GCST006766,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006767,30188897,0
http://www.ebi.ac.uk/efo/efo_0006923,GCST006768,30188897,0
http://www.ebi.ac.uk/efo/efo_0009438,GCST006771,30188897,1
http://www.ebi.ac.uk/efo/efo_0009438,GCST006772,30188897,0
http://www.ebi.ac.uk/efo/efo_0009439,GCST006773,30188897,0
http://www.ebi.ac.uk/efo/efo_0009439,GCST006774,30188897,0
http://www.ebi.ac.uk/efo/efo_0009440,GCST006775,30188897,0
http://www.ebi.ac.uk/efo/efo_0009440,GCST006776,30188897,0
http://www.ebi.ac.uk/efo/efo_0009101,GCST006769,30188897,0
http://www.ebi.ac.uk/efo/efo_0009101,GCST006770,30188897,0
http://www.ebi.ac.uk/efo/efo_0007843,GCST006497,30174134,0
http://www.ebi.ac.uk/efo/efo_0007843,GCST006499,30174134,1
http://www.ebi.ac.uk/efo/efo_0007843,GCST006500,30174134,0
http://www.ebi.ac.uk/efo/efo_0007843,GCST006501,30174134,0
http://www.ebi.ac.uk/efo/efo_0007843,GCST006502,30174134,0
http://www.ebi.ac.uk/efo/efo_0007858,GCST006503,30174134,1
http://www.ebi.ac.uk/efo/efo_0007858,GCST006504,30174134,0
http://www.ebi.ac.uk/efo/efo_0007845,GCST006505,30174134,0
http://www.ebi.ac.uk/efo/efo_0007845,GCST006506,30174134,0
http://www.ebi.ac.uk/efo/efo_0007841,GCST006507,30174134,0
http://www.ebi.ac.uk/efo/efo_0007844,GCST006498,30174134,0
http://www.ebi.ac.uk/efo/efo_0007858,GCST006508,30174134,0
http://www.ebi.ac.uk/efo/efo_0007841,GCST006509,30174134,0
http://www.ebi.ac.uk/efo/efo_0007847,GCST006510,30174134,0
http://www.ebi.ac.uk/efo/efo_0007843,GCST006511,30174134,0
http://www.ebi.ac.uk/efo/efo_0007955,GCST006512,30174134,1
http://www.ebi.ac.uk/efo/efo_0007844,GCST006513,30174134,0
http://www.ebi.ac.uk/efo/efo_0007858,GCST006514,30174134,0
http://www.ebi.ac.uk/efo/efo_0007841,GCST006515,30174134,1
http://www.ebi.ac.uk/efo/efo_0007847,GCST006516,30174134,1
http://www.ebi.ac.uk/efo/efo_0007843,GCST006517,30174134,1
http://www.ebi.ac.uk/efo/efo_0007955,GCST006518,30174134,0
http://www.ebi.ac.uk/efo/efo_0004743,GCST006108,29921221,8
http://www.ebi.ac.uk/efo/efo_0007844,GCST006106,29921221,6
http://www.ebi.ac.uk/efo/efo_0007858,GCST006105,29921221,12
http://www.ebi.ac.uk/efo/efo_0007843,GCST006110,29921221,38
http://www.ebi.ac.uk/efo/efo_0007845,GCST006109,29921221,1
http://www.ebi.ac.uk/efo/efo_0007858,GCST006107,29921221,16
http://www.ebi.ac.uk/efo/efo_0004256,GCST005964,29769526,7
http://www.ebi.ac.uk/efo/efo_0009584,GCST006937,29769526,7
http://www.ebi.ac.uk/efo/efo_0009585,GCST006938,29769526,0
http://www.ebi.ac.uk/efo/efo_0005110,GCST005869,29738550,15
http://www.ebi.ac.uk/efo/efo_0005110,GCST005868,29738550,15
http://www.ebi.ac.uk/efo/efo_0005110,GCST005866,29738550,15
http://www.ebi.ac.uk/efo/efo_0005110,GCST005862,29738550,15
http://www.ebi.ac.uk/efo/efo_0005110,GCST005861,29738550,15
http://www.ebi.ac.uk/efo/efo_0004641,GCST006063,29752348,2
http://www.ebi.ac.uk/efo/efo_0004641,GCST006064,29752348,2
http://www.ebi.ac.uk/efo/efo_0005665,GCST006062,29752348,4
http://www.ebi.ac.uk/efo/efo_0008391,GCST006536,30271932,1
http://www.ebi.ac.uk/efo/efo_0001663,GCST006080,29892016,0
http://www.ebi.ac.uk/efo/efo_0001663,GCST006082,29892016,0
http://www.ebi.ac.uk/efo/efo_0001663,GCST006081,29892016,0
http://www.ebi.ac.uk/efo/efo_0001663,GCST006083,29892016,18
http://www.ebi.ac.uk/efo/efo_0001663,GCST006089,29892016,11
http://www.ebi.ac.uk/efo/efo_0001663,GCST006084,29892016,0
http://www.ebi.ac.uk/efo/efo_0001663,GCST006085,29892016,140
http://www.ebi.ac.uk/efo/efo_0007796,GCST006697,29227965,38
http://www.ebi.ac.uk/efo/efo_0007796,GCST006698,29227965,9
http://www.ebi.ac.uk/efo/efo_0007796,GCST006699,29227965,3
http://www.ebi.ac.uk/efo/efo_0007796,GCST006696,29227965,8
http://www.ebi.ac.uk/efo/efo_0007796,GCST006700,29227965,5
http://www.ebi.ac.uk/efo/efo_0007796,GCST006701,29227965,17
http://www.ebi.ac.uk/efo/efo_0007796,GCST006702,29227965,8
http://www.ebi.ac.uk/efo/efo_0004190,GCST006066,29891935,9
http://www.ebi.ac.uk/efo/efo_0004190,GCST006067,29891935,9
http://www.ebi.ac.uk/efo/efo_0004190,GCST006065,29891935,47
http://www.ebi.ac.uk/efo/efo_0003963,GCST006091,29895819,7
http://www.ebi.ac.uk/efo/efo_0007858,GCST006092,29895819,2
http://www.ebi.ac.uk/efo/efo_0007823,GCST006093,29895819,1
http://www.ebi.ac.uk/efo/efo_0007821,GCST006094,29895819,1
http://purl.obolibrary.org/obo/hp_0001007,GCST006095,29895819,6
http://purl.obolibrary.org/obo/hp_0000975,GCST006090,29895819,3
http://www.ebi.ac.uk/efo/efo_0007850,GCST006096,29895819,3
http://www.ebi.ac.uk/efo/efo_0007636,GCST006929,29907492,1
http://www.ebi.ac.uk/efo/efo_0004335,GCST006930,29907492,3
http://www.ebi.ac.uk/efo/efo_0009591,GCST006931,29907492,3
http://www.ebi.ac.uk/efo/efo_0009590,GCST006928,29907492,2
http://www.ebi.ac.uk/efo/efo_0004350,GCST006932,29907492,3
http://www.ebi.ac.uk/efo/efo_0008354,GCST006933,29907492,3
http://www.ebi.ac.uk/efo/efo_0004363,GCST006934,29907492,1
http://www.ebi.ac.uk/efo/efo_1001209,GCST006198,25817017,3
http://www.ebi.ac.uk/efo/efo_0004778,GCST006620,27864402,13
http://www.ebi.ac.uk/efo/efo_1000648,GCST006566,30273415,3
http://www.ebi.ac.uk/efo/efo_0005611,GCST006856,30060048,2
http://www.ebi.ac.uk/efo/efo_0007907,GCST006856,30060048,2
http://www.ebi.ac.uk/efo/efo_0004458,GCST007614,30388399,56
http://www.ebi.ac.uk/efo/efo_0004458,GCST007615,30388399,80
http://www.ebi.ac.uk/efo/efo_0000692,GCST007219,30470734,1
http://www.ebi.ac.uk/efo/efo_0001360,GCST007221,30470734,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST007223,30470734,1
http://www.ebi.ac.uk/efo/efo_0001360,GCST007223,30470734,1
http://www.ebi.ac.uk/efo/efo_0000692,GCST007224,30470734,0
http://www.ebi.ac.uk/efo/efo_0001360,GCST007224,30470734,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST007220,30470734,2
http://www.ebi.ac.uk/efo/efo_0001360,GCST007220,30470734,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST007222,30470734,0
http://www.ebi.ac.uk/efo/efo_0001360,GCST007222,30470734,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007744,30327367,1
http://www.ebi.ac.uk/efo/efo_0004465,GCST007745,30327367,0
http://www.ebi.ac.uk/efo/efo_0001073,GCST007745,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007746,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007747,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007747,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007748,30327367,2
http://www.ebi.ac.uk/efo/efo_0004465,GCST007748,30327367,2
http://www.ebi.ac.uk/efo/efo_0005110,GCST007749,30327367,1
http://www.ebi.ac.uk/efo/efo_0004465,GCST007749,30327367,1
http://www.ebi.ac.uk/efo/efo_0005110,GCST007750,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007750,30327367,0
http://www.ebi.ac.uk/efo/efo_0002614,GCST007751,30327367,0
http://www.ebi.ac.uk/efo/efo_0001073,GCST007751,30327367,0
http://www.ebi.ac.uk/efo/efo_0002614,GCST007752,30327367,0
http://www.ebi.ac.uk/efo/efo_0002614,GCST007753,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007753,30327367,0
http://www.ebi.ac.uk/efo/efo_0002614,GCST007754,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007754,30327367,0
http://www.ebi.ac.uk/efo/efo_0005110,GCST007755,30327367,2
http://www.ebi.ac.uk/efo/efo_0002614,GCST007755,30327367,2
http://www.ebi.ac.uk/efo/efo_0005110,GCST007756,30327367,2
http://www.ebi.ac.uk/efo/efo_0002614,GCST007756,30327367,2
http://www.ebi.ac.uk/efo/efo_0004340,GCST007757,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007757,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007758,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007758,30327367,0
http://www.ebi.ac.uk/efo/efo_0005110,GCST007759,30327367,0
http://www.ebi.ac.uk/efo/efo_0004465,GCST007759,30327367,0
http://www.ebi.ac.uk/efo/efo_0004466,GCST007760,30327367,0
http://www.ebi.ac.uk/efo/efo_0002614,GCST007761,30327367,2
http://www.ebi.ac.uk/efo/efo_0004340,GCST007762,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007762,30327367,1
http://www.ebi.ac.uk/efo/efo_0002614,GCST007763,30327367,0
http://www.ebi.ac.uk/efo/efo_0004340,GCST007763,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007764,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007764,30327367,1
http://www.ebi.ac.uk/efo/efo_0002614,GCST007765,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007765,30327367,0
http://www.ebi.ac.uk/efo/efo_0005110,GCST007766,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007766,30327367,1
http://www.ebi.ac.uk/efo/efo_0005110,GCST007767,30327367,1
http://www.ebi.ac.uk/efo/efo_0002614,GCST007767,30327367,1
http://www.ebi.ac.uk/efo/efo_0001073,GCST007768,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007768,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007769,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007770,30327367,0
http://www.ebi.ac.uk/efo/efo_0004466,GCST007770,30327367,0
http://www.ebi.ac.uk/efo/efo_0008002,GCST007771,30327367,2
http://www.ebi.ac.uk/efo/efo_0004466,GCST007771,30327367,2
http://www.ebi.ac.uk/efo/efo_0005110,GCST007772,30327367,0
http://www.ebi.ac.uk/efo/efo_0004466,GCST007772,30327367,0
http://www.ebi.ac.uk/efo/efo_0005110,GCST007773,30327367,1
http://www.ebi.ac.uk/efo/efo_0004466,GCST007773,30327367,1
http://www.ebi.ac.uk/efo/efo_1002040,GCST007157,30306274,10
http://purl.obolibrary.org/obo/hp_0000483,GCST007158,30306274,10
http://www.ebi.ac.uk/efo/efo_1002040,GCST007159,30306274,32
http://purl.obolibrary.org/obo/hp_0000483,GCST007160,30306274,34
http://www.ebi.ac.uk/efo/efo_0008579,GCST006810,30271922,26
http://www.ebi.ac.uk/efo/efo_0004340,GCST006811,30271922,4
http://www.ebi.ac.uk/efo/efo_0006527,GCST006812,30271922,7
http://www.ebi.ac.uk/efo/efo_0004784,GCST007037,30595370,322
http://www.ebi.ac.uk/efo/efo_0007825,GCST007038,30595370,348
http://www.ebi.ac.uk/efo/efo_0004340,GCST007039,30595370,964
http://www.ebi.ac.uk/efo/efo_0009270,GCST007066,30595370,1176
http://www.ebi.ac.uk/efo/efo_0004339,GCST007841,30595370,2451
http://www.ebi.ac.uk/efo/efo_0004343,GCST007067,30595370,509
http://www.ebi.ac.uk/efo/efo_0004842,GCST007065,30595370,737
http://www.ebi.ac.uk/efo/efo_0004527,GCST007068,30595370,799
http://www.ebi.ac.uk/efo/efo_0004305,GCST007069,30595370,891
http://www.ebi.ac.uk/efo/efo_0005192,GCST007074,30595370,690
http://www.ebi.ac.uk/efo/efo_0004308,GCST007070,30595370,757
http://www.ebi.ac.uk/efo/efo_0005140,GCST007071,30595370,85
http://www.ebi.ac.uk/efo/efo_0000319,GCST007072,30595370,316
http://purl.obolibrary.org/obo/hp_0000964,GCST007075,30595370,198
http://www.ebi.ac.uk/efo/efo_0004705,GCST007073,30595370,153
http://www.ebi.ac.uk/efo/efo_0000684,GCST007076,30595370,109
http://www.ebi.ac.uk/efo/efo_0001360,GCST007077,30595370,85
http://www.ebi.ac.uk/efo/efo_0004703,GCST007078,30595370,340
http://www.ebi.ac.uk/efo/efo_0004704,GCST007079,30595370,93
http://www.ebi.ac.uk/efo/efo_0004713,GCST007080,30595370,719
http://www.ebi.ac.uk/efo/efo_0004312,GCST007081,30595370,570
http://www.ebi.ac.uk/efo/efo_0007822,GCST007082,30595370,449
